Security Code,Security Id,Security Name,Group,Face Value,ISIN No,Industry
519457,VIRATCRA,VIRAT CRANE INDUSTRIES LTD.,X ,10,INE295C01014,Packaged Foods
519463,IBINFO,IB INFOTECH ENTERPRISES LTD.,XT,10,INE678B01021,Other Agricultural Products
519471,AMBARPIL,Ambar Protein Industries Ltd,XT,10,INE072V01017,Edible Oils
519475,CHORDIA,CHORDIA FOOD PRODUCTS LTD.,X ,10,INE975C01011,Other Food Products
519477,CIANAGRO,CIAN Agro Industries & Infrastructure Ltd,XT,10,INE052V01019,Edible Oils
519483,TAIIND,TAI INDUSTRIES LTD.-$,XT,10,INE358D01018,Comm.Trading  & Distribution
519491,OCEAGRO,OCEAN AGRO (INDIA) LTD.,X ,10,INE049J01010,Containers & Packaging
519494,NKIND,N.K.INDUSTRIES LTD.,T ,10,INE542C01019,Edible Oils
519506,NCCBLUE,NCC BLUE WATER PRODUCTS LTD.,P ,10,INE630N01019,Packaged Foods
519532,ASIANTNE,ASIAN TEA & EXPORTS LTD.-$,X ,10,INE822B01017,Comm.Trading  & Distribution
519552,HERITGFOOD,Heritage Foods Limited,A ,5,INE978A01027,Packaged Foods
519566,SIMRAN,SIMRAN FARMS LTD.,X ,10,INE354D01017,Packaged Foods
519588,DFM,DFM FOODS LTD.,B ,2,INE456C01020,Packaged Foods
519600,CCL,CCL PRODUCTS (INDIA) LTD.,A ,2,INE421D01022,Tea & Coffee
519602,KELLTONTEC,Kellton Tech Solutions Ltd.,T ,5,INE164B01022,IT Software Products
519604,SURFI,SURYO FOODS & INDUSTRIES LTD.,XT,10,INE565E01016,Packaged Foods
519606,INTEGFD,INTEGRATED PROTEINS LTD.,XT,10,INE177M01013,Edible Oils
519612,MAHAANF,MAHAAN FOODS LTD.,X ,10,INE734D01010,Packaged Foods
520008,RICOAUTO,RICO AUTO INDUSTRIES LTD.,B ,1,INE209B01025,Auto Parts & Equipment
520021,OMAXAUTO,OMAX AUTOS LTD.,B ,10,INE090B01011,Auto Parts & Equipment
520043,MUNJALSHOW,MUNJAL SHOWA LTD.,B ,2,INE577A01027,Auto Parts & Equipment
520051,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,A ,1,INE039C01032,Auto Parts & Equipment
520056,SUNCLAYLTD,SUNDARAM-CLAYTON LTD.,B ,5,INE105A01035,Auto Parts & Equipment
520057,JTEKTINDIA,Jtekt India Ltd,B ,1,INE643A01035,Auto Parts & Equipment
520059,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,B ,2,INE672B01032,Auto Parts & Equipment
520066,JAYBARMARU,JAY BHARAT MARUTI LTD.,B ,5,INE571B01028,Auto Parts & Equipment
520073,RACLGEAR,RACL Geartech Ltd,X ,10,INE704B01017,Auto Parts & Equipment
520075,SAMKRG,SAMKRG PISTONS & RINGS LTD.-$,X ,10,INE706B01012,Auto Parts & Equipment
520081,ECSTSTL,EAST COAST STEEL LTD.,P ,10,INE315F01013,Iron & Steel/Interm.Products
520086,SICAL,SICAL LOGISTICS LTD.,B ,10,INE075B01012,Transportation - Logistics
520111,RATNAMANI,RATNAMANI METALS & TUBES LTD.-$,A ,2,INE703B01027,Construction & Engineering
520113,VESUVIUS,VESUVIUS INDIA LTD.,B ,10,INE386A01015,Other Industrial Goods
520119,ASAL,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.,B ,10,INE900C01027,Auto Parts & Equipment
520121,ARCEEIN,ARCEE INDUSTRIES LTD.,XT,10,INE276D01012,Plastic Products
520123,ABCINDQ,ABC INDIA LTD.-$,X ,10,INE125D01011,Surface Transportation
520127,BALTE,BALURGHAT TECHNOLOGIES LTD.,X ,10,INE654B01014,Surface Transportation
520131,COARO,COASTAL ROADWAYS LTD.,P ,10,INE229E01019,Surface Transportation
520141,SIBARAUT,SIBAR AUTO PARTS LTD.,X ,10,INE441C01014,Auto Parts & Equipment
520151,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,B ,10,INE757B01015,Shipping
520155,STARLOG,Starlog Enterprises Ltd,X ,10,INE580C01019,Marine Port & Services
521003,SHVSUIT,SHIVA SUITINGS LTD.,P ,10,INE02Z901011,Comm.Trading  & Distribution
521014,EUROTEXIND,EUROTEX INDUSTRIES & EXPORTS LTD.,B ,10,INE022C01012,Textiles
521016,ICIL,INDO COUNT INDUSTRIES LTD.,B ,2,INE483B01026,Textiles
521018,MARALOVER,MARAL OVERSEAS LTD.,B ,10,INE882A01013,Textiles
521034,SOMATEX,SOMA TEXTILES & INDUSTRIES LTD.,B ,10,INE314C01013,Textiles
521036,SOURCEIND,SOURCE INDUSTRIES (INDIA) LTD.,XT,10,INE695C01015,Textiles
521054,KAKTEX,KAKATIYA TEXTILES LTD.,XT,10,INE092E01011,Textiles
521062,OCTAVE,Perfect-Octave Media Projects Ltd,X ,10,INE814L01013,Broadcasting & Cable TV
521064,TRIDENT,TRIDENT LTD.,A ,1,INE064C01022,Textiles
521068,HISARSP,HISAR SPINNING MILLS LTD.,P ,10,INE689E01014,Textiles
521070,ALOKTEXT,ALOK INDUSTRIES LTD.,B ,1,INE270A01029,Textiles
521080,PASARI,PASARI SPINNING MILLS LTD.,XT,10,INE604F01010,Textiles
521082,SPENTEX,SPENTEX INDUSTRIES LTD.,T ,10,INE376C01020,Textiles
521097,AMARJOTHI,AMARJOTHI SPINNING MILLS LTD.,X ,10,INE484D01012,Textiles
521105,OLYMPTX,OLYMPIA INDUSTRIES LTD.,X ,10,INE482O01021,Internet & Catalogue Retail
521109,NAGREEKEXP,NAGREEKA EXPORTS LTD.-$,B ,5,INE123B01028,Textiles
521113,SUDTIND-B,SUDITI INDUSTRIES LTD.,X ,10,INE691D01012,Textiles
521131,SBFL,Shree Bhavya Fabrics Ltd,X ,10,INE363D01018,Textiles
521133,GEMSPIN,GEM SPINNERS INDIA LTD.,P ,5,INE165F01020,Textiles
521137,EUREKAI,EUREKA INDUSTRIES LTD.,P ,10,INE958A01011,Textiles
521141,ADITYASP,ADITYA SPINNERS LTD.,XT,10,INE122D01026,Textiles
521149,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA LTD.,X ,2,INE419E01024,Realty
521151,DHANFAB,DHANLAXMI FABRICS LTD.,X ,10,INE953D01016,Textiles
521161,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILES (ARNI) LTD.-$,X ,10,INE456D01010,Textiles
521163,ZODIACLOTH,ZODIAC CLOTHING CO.LTD.,B ,10,INE206B01013,Other Apparels & Accessories
521167,FRONTBUSS,FRONTLINE BUSINESS SOLUTIONS LTD.,XT,5,INE485D01035,Other Apparels & Accessories
521178,SRMCL,SRI RAMAKRISHNA MILLS (COIMBATORE) LTD.-$,X ,10,INE306D01017,Textiles
521180,SUPERSPIN,SUPER SPINNING MILLS LTD.,B ,1,INE662A01027,Textiles
521182,SEASONF,SEASONS FURNISHINGS LTD.,XT,10,INE454D01015,Comm.Trading  & Distribution
521188,UNITEDTE,UNITED TEXTILES LTD.,XT,10,INE727E01012,Textiles
521194,SILINV,SIL INVESTMENTS LTD.,B ,10,INE923A01015,Other Financial Services
521200,SURYALAXMI,SURYALAKSHMI COTTON MILLS LTD.,T ,10,INE713B01026,Textiles
521206,SAMTEX,SAMTEX FASHIONS LTD.-$,X ,2,INE931D01020,Other Apparels & Accessories
521210,CITYMAN,CITYMAN LTD.,XT,10,INE117C01010,Other Apparels & Accessories
521216,DHANROTO,DHANALAXMI ROTO SPINNERS LTD.,X ,10,INE220C01012,Textiles
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,B ,5,INE497D01022,Textiles
521222,SANBLUE,SANBLUE CORPORATION LTD.,X ,10,INE602D01027,Other Apparels & Accessories
521226,UNIROYAL,UNIROYAL INDUSTRIES LTD.,X ,10,INE980D01019,Textiles
521228,TATIAGLOB,TATIA GLOBAL VENNTURE LTD.,X ,1,INE083G01031,Other Apparels & Accessories
521232,SUNILTX,SUNIL INDUSTRIES LTD.,P ,10,INE124M01015,Comm.Trading  & Distribution
521234,SRINACHA,SRI NACHAMMAI COTTON MILLS LTD.-$,X ,10,INE443E01016,Textiles
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.-$,X ,10,INE304D01012,Textiles
521242,KANDAGIRI,KANDAGIRI SPINNING MILLS LTD.-$,X ,10,INE292D01019,Textiles
521244,CHITRTX,CHITRADURGA SPINTEX LTD.,XT,10,INE676G01024,Textiles
521248,KITEX,KITEX GARMENTS LTD.,B ,1,INE602G01020,Other Apparels & Accessories
522001,CRANEX,CRANEX LTD.,X ,10,INE608B01010,Commercial Vehicles
522004,BATLIBOI,BATLIBOI LTD.-$,X ,5,INE177C01022,Industrial Machinery
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,X ,10,INE759F01012,Industrial Machinery
522014,UNIDT,UNITED DRILLING TOOLS LTD.,X ,10,INE961D01019,Other Industrial Goods
522017,FLUIDOM,FLUIDOMAT LTD.,X ,10,INE459C01016,Other Elect.Equip./ Prod.
522027,EMAINDIA,EMA INDIA LTD.,X ,10,INE279D01016,Industrial Machinery
522029,WINDMACHIN,WINDSOR MACHINES LTD.,B ,2,INE052A01021,Industrial Machinery
522034,SHANTIGEAR,SHANTHI GEARS LTD.,B ,1,INE631A01022,Auto Parts & Equipment
522036,MIVENMACH,MIVEN MACHINE TOOLS LTD.,X ,10,INE338P01014,Other Industrial Goods
522064,HONDAPOWER,HONDA SIEL POWER PRODUCTS LTD.,B ,10,INE634A01018,Industrial Machinery
522073,HITECHGEAR,The Hi-Tech Gears Ltd,B ,10,INE127B01011,Auto Parts & Equipment
522074,ELGIEQUIP,ELGI EQUIPMENTS LTD.,B ,1,INE285A01027,Industrial Machinery
522091,UVDRHOR,UNITED VAN DER HORST LTD.,X ,10,INE890G01013,Heavy Electrical Equipment
522101,KLBRENG-B,KILBURN ENGINEERING LTD.,X ,10,INE338F01015,Industrial Machinery
522105,BIRLAPREC,BIRLA PRECISION TECHNOLOGIES LTD.,X ,2,INE372E01025,Industrial Machinery
522108,YUKEN,YUKEN INDIA LTD.-$,X ,10,INE384C01016,Auto Parts & Equipment
522113,TIMKEN,TIMKEN INDIA LTD.,A ,10,INE325A01013,Industrial Machinery
522122,VOITHPAPR,VOITH PAPER FABRICS INDIA LTD.-$,X ,10,INE285C01015,Textiles
522134,ARTSONEN,ARTSON ENGINEERING LTD.,X ,1,INE133D01023,Industrial Machinery
522152,SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,X ,10,INE410A01013,Industrial Machinery
522163,DIAPOWER,Diamond Power Infrastructure Limited-$,Z ,10,INE989C01012,Other Elect.Equip./ Prod.
522165,INDSILHYD,INDSIL HYDRO POWER AND MANGANESE LTD.-$,X ,10,INE867D01018,Iron & Steel/Interm.Products
522171,TMTIND-B1,TMT (INDIA) LTD.,XT,10,INE182E01010,Industrial Machinery
522183,ITL,ITL INDUSTRIES LTD.-$,X ,10,INE478D01014,Industrial Machinery
522195,FRONTSP,FRONTIER SPRINGS LTD.,X ,10,INE572D01014,Auto Parts & Equipment
522205,PRAJIND,PRAJ INDUSTRIES LTD.,B ,2,INE074A01025,Construction & Engineering
522207,RASANDIK,RASANDIK ENGINEERING INDUSTRIES INDIA LTD.-$,X ,10,INE682D01011,Auto Parts & Equipment
522209,YOGISUNG,YOGI SUNG-WON (INDIA) LTD.,XT,10,INE429B01011,Other Financial Services
522215,HLEGLAS,HLE Glascoat Ltd,X ,10,INE461D01010,Industrial Machinery
522217,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,B ,10,INE826C01016,Commercial Vehicles
522229,TANAA,TANEJA AEROSPACE & AVIATION LTD.-$,X ,5,INE692C01020,Aerospace
522231,CONART,CONART ENGINEERS LTD.-$,X ,10,INE714D01012,Construction & Engineering
522237,SHIVAGR,SHIVAGRICO IMPLEMENTS LTD.,XT,10,INE092H01014,Industrial Machinery
522241,MMFL,M.M.FORGINGS LTD.-$,B ,10,INE227C01017,Other Industrial Products
522245,IYKOTHITE,IYKOT HITECH TOOLROOM LTD.,Z ,5,INE079L01013,Other Industrial Goods
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,B ,5,INE040D01038,Textiles
522251,CENLUB,CENLUB INDUSTRIES LTD.,X ,10,INE627F01011,Industrial Machinery
522257,RAJOOENG,RAJOO ENGINEERS LTD.-$,X ,1,INE535F01024,Industrial Machinery
522263,JMCPROJECT,JMC PROJECTS (INDIA) LTD.-$,B ,2,INE890A01024,Construction & Engineering
522267,VJLAXMIE,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,XT,10,INE466D01019,Industrial Machinery
522273,AHMDSTE,AHMEDABAD STEELCRAFT LTD.,X ,10,INE868C01018,Iron & Steel/Interm.Products
522275,GET&D,GE T&D India Ltd,A ,2,INE200A01026,Electric Utilities
522281,RAMRAT,RAM RATNA WIRES LTD.-$,X ,5,INE207E01023,Other Elect.Equip./ Prod.
522285,JAYNECOIND,JAYASWAL NECO INDUSTRIES LTD.,T ,10,INE854B01010,Iron & Steel/Interm.Products
522287,KALPATPOWR*,KALPATARU POWER TRANSMISSION LTD.,A ,2,INE220B01022,Heavy Electrical Equipment
522289,NMSRESRC,NMS Resources Global Ltd,XT,10,INE169F01014,Comm.Trading  & Distribution
522292,CHANDNI,Chandni Textiles Engineering Ind. Ltd,X ,10,INE713D01055,Textiles
522294,TIGLOB,T & I GLOBAL LTD.,X ,10,INE811B01010,Industrial Machinery
522295,CONTROLPR,CONTROL PRINT LTD.-$,B ,10,INE663B01015,Containers & Packaging
522650,BEMHY,BEMCO HYDRAULICS LTD.,X ,10,INE142E01014,Other Industrial Goods
523007,ANSALBU,ANSAL BUILDWELL LTD.-$,X ,10,INE030C01015,Realty
523011,WEIZMANIND,WEIZMANN LTD.,B ,10,INE080A01014,Comm.Trading  & Distribution
523019,BNRSEC,B.N.RATHI SECURITIES LTD.,X ,10,INE710D01010,Other Financial Services
523021,RISHITECH,RISHI TECHTEX LTD.,X ,10,INE989D01010,Containers & Packaging
523023,SINCLAIR,SINCLAIRS HOTELS LTD.-$,X ,10,INE985A01014,Hotels
523025,SAFARIND,SAFARI INDUSTRIES (INDIA) LTD.,B ,2,INE429E01023,Other Apparels & Accessories
523054,ZBINTXPP,BINAYAK TEX PROCESSORS LTD.,XT,10,INE626H01019,Textiles
523062,JJFINCOR,J.J.FINANCE CORPORATION LTD.,XT,10,INE584C01011,Finance (including NBFCs)
523100,COSMOFE,COSMO FERRITES LTD.-$,X ,10,INE124B01018,Iron & Steel/Interm.Products
523105,ZPPOLYSA,PLANTER POLYSACKS LTD.,XT,10,INE293E01023,Containers & Packaging
523113,FUTURSEC,FUTURISTIC SECURITIES LTD.,XT,10,INE425D01015,Finance (including NBFCs)
523116,SANCTRN,SANCO TRANS LTD.,X ,10,INE391G01012,Transport Related Services
523120,ADORMUL,ADOR MULTIPRODUCTS LTD.,X ,10,INE628D01014,Personal Products
523127,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD.-$,B ,10,INE276C01014,Hotels
523144,MEDICAPQ,MEDI-CAPS LTD.-$,X ,10,INE442D01010,Pharmaceuticals
523151,OTCO,OTCO INTERNATIONAL LTD.,X ,2,INE910B01028,Consulting Services
523160,MORGANITE,MORGANITE CRUCIBLE (INDIA) LTD.,X ,10,INE599F01012,Other Industrial Goods
523164,SIPIND,SIP INDUSTRIES LTD.,Z ,10,INE186B01017,Other Agricultural Products
523186,BAPACK,B&A Packaging India Limited,XT,10,INE00FM01013,Paper & Paper Products
523204,ABAN,ABAN OFFSHORE LTD.,B ,2,INE421A01028,Exploration & Production
523207,KOKUYOCMLN,KOKUYO CAMLIN LTD.-$,B ,1,INE760A01029,Non-Durable Household Prod.
523222,SRMENERGY,SRM ENERGY LTD.,X ,10,INE173J01018,Electric Utilities
523229,BHARATSE,BHARAT SEATS LTD.-$,X ,2,INE415D01024,Auto Parts & Equipment
523232,CONTPTR,CONTINENTAL PETROLEUMS LTD.,XT,10,INE369D01015,Oil Marketing & Distribution
523242,NBFOOT,NB FOOTWEAR LTD.,P ,10,INE006F01018,Footwear
523248,MACPLASQ,MACHINO PLASTICS LTD.-$,X ,10,INE082B01018,Plastic Products
523260,PEARLPOLY,PEARL POLYMERS LTD.,B ,10,INE844A01013,Containers & Packaging
523261,VENKYS,VENKY&#39;S (INDIA) LTD.,A ,10,INE398A01010,Packaged Foods
523269,ADVANIHOTR,ADVANI HOTELS & RESORTS (INDIA) LTD.,B ,2,INE199C01026,Hotels
523277,GVFILM,GV FILMS LTD.,X ,1,INE395B01048,Movies & Entertainment
523283,SUPERHOUSE,SUPERHOUSE LTD.,B ,10,INE712B01010,Footwear
523289,RAMAVISION,RAMA VISION LTD.,X ,10,INE763B01013,Comm.Trading  & Distribution
523301,TCPLPACK,TCPL PACKAGING LTD.-$,B ,10,INE822C01015,Paper & Paper Products
523315,PURITY,PURITY FLEX PACK LTD.,P ,10,INE898O01010,Paper & Paper Products
523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD.,A ,10,INE164A01016,Diversified
523323,KOVAI,KOVAI MEDICAL CENTER & HOSPITAL LTD.,X ,10,INE177F01017,Healthcare Services
523329,ELDEHSG,ELDECO HOUSING & INDUSTRIES LTD.,X ,10,INE668G01013,Realty
523343,MICROSE,MICROSE INDIA LTD.,XT,10,INE809F01015,Finance (including NBFCs)
523351,STDSHOE,STANDARD SHOE SOLE AND MOULD (INDIA) LTD.,P ,10,INE888N01013,Specialty Chemicals
523367,DCMSHRIRAM,DCM Shriram Limited,A ,2,INE499A01024,Diversified
523369,DCMSRMIND,DCM SHRIRAM INDUSTRIES LTD.-$,X ,10,INE843D01019,Sugar
523371,MAWANASUG,MAWANA SUGARS LTD.,B ,10,INE636A01039,Sugar
523373,MINID,MINI DIAMONDS (INDIA) LTD.,XT,10,INE281E01010,Other Apparels & Accessories
523384,MAHAPEXLTD,MAHA RASHTRA APEX CORPORATION LTD.,T ,10,INE843B01013,Finance (including NBFCs)
523385,NILKAMAL,NILKAMAL LTD.,A ,10,INE310A01015,Plastic Products
523391,NAHARPOLY,NAHAR POLYFILMS LTD.,B ,5,INE308A01027,Textiles
523395,3MINDIA,3M INDIA LTD.,A ,10,INE470A01017,Diversified
523398,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,A ,10,INE782A01015,Consumer Electronics
523405,JMFINANCIL,JM FINANCIAL LTD.-$,A ,1,INE780C01023,Holding Companies
523411,ADCINDIA,ADC India Communications Limited-$,X ,10,INE833A01016,Telecom Equipment
523419,TNTELE,TAMILNADU TELECOMMUNICATIONS LTD.,T ,10,INE141D01018,Telecom Cables
523425,SUNRAJDI,SUNRAJ DIAMOND EXPORTS LTD.,Z ,10,INE459D01014,Other Apparels & Accessories
523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,B ,10,INE046A01015,Construction & Engineering
523449,SHARP,SHARP INDIA LTD.,X ,10,INE207B01011,Consumer Electronics
523457,LINDEINDIA,Linde India Limited,A ,10,INE473A01011,Industrial Gases
523465,INDBNK,IND BANK HOUSING LTD.,B ,10,INE969D01012,Housing Finance 
523475,LOTUSCHO,LOTUS CHOCOLATE CO.LTD.,X ,10,INE026D01011,Packaged Foods
523483,PACIFICI,PACIFIC INDUSTRIES LTD.,X ,10,INE883C01025,Construction Materials
523489,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,X ,10,INE889F01017,Healthcare Services
523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD.,XT,10,INE951C01012,Comm.Trading  & Distribution
523537,APMIN,APM INDUSTRIES LTD.-$,X ,2,INE170D01025,Textiles
523539,PRECWIRE,PRECISION WIRES INDIA LTD.,B ,5,INE372C01029,Other Industrial Products
523550,KRYPTONQ,KRYPTON INDUSTRIES LTD.,X ,10,INE951B01014,Diversified
523558,NETWORK,NETWORK LTD.,XT,2,INE010C01025,Electronic Components
523566,MARBU,MARTIN BURN LTD.,X ,10,INE199D01016,Realty
523574,FEL,Future Enterprises Ltd,B ,2,INE623B01027,Department Stores
523586,INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,X ,10,INE826B01018,Specialty Chemicals
523594,KUNSTOFF,KUNSTSTOFFE INDUSTRIES LTD.,X ,10,INE638D01021,Plastic Products
523598,SCI,SHIPPING CORPORATION OF INDIA LTD.,A ,10,INE109A01011,Shipping
523606,SIKA,SIKA INTERPLANT SYSTEMS LTD.,X ,10,INE438E01016,Defence
523610,ITI,ITI LTD.,A ,10,INE248A01017,Telecom Equipment
523618,DREDGECORP,DREDGING CORPORATION OF INDIA LTD.,B ,10,INE506A01018,Shipping
523620,PHRMASI,PHAARMASIA LTD.,XT,10,INE486I01016,Pharmaceuticals
523628,PODDAR,Poddar Housing and Development Ltd,B ,10,INE888B01018,Realty
523630,NFL,NATIONAL FERTILIZERS LTD.,B ,10,INE870D01012,Fertilizers
523638,IPRINGLTD,IP RINGS LTD.-$,X ,10,INE558A01019,Auto Parts & Equipment
523642,PIIND,PI Industries Ltd,A ,1,INE603J01030,Agrochemicals
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,B ,5,INE083C01022,Specialty Chemicals
523650,REDEXPR,REDEX PROTECH LTD.,XT,10,INE823D01011,Industrial Machinery
523652,KKPLASTICK,Kkalpana Plastick Limited,XT,10,INE465K01016,Plastic Products
523660,WATERBASE,WATERBASE LTD.,B ,10,INE054C01015,Other Food Products
523672,FLEXFO,FLEX FOODS LTD.-$,X ,10,INE954B01018,Other Agricultural Products
523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.,X ,10,INE798D01015,Other Apparels & Accessories
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,B ,2,INE116A01032,Other Industrial Goods
523696,FORTISMLR,Fortis Malar Hospitals Limited,X ,10,INE842B01015,Healthcare Services
523704,MASTEK,MASTEK LTD.,B ,5,INE759A01021,IT Software Products
523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,B ,10,INE158B01016,Industrial Machinery
523710,SAYAJIHOTL,SAYAJI HOTELS LTD.,XT,10,INE318C01014,Hotels
523712,JMGCORP,JMG CORPORATION LTD.,P ,2.5,INE745F01011,Plastic Products
523716,ASHIANA,ASHIANA HOUSING LTD.-$,B ,2,INE365D01021,Realty
523722,SVAMSOF,SVAM SOFTWARE LTD.,X ,10,INE119B01018,IT Software Products
523732,ECOBOAR,ECOBOARD INDUSTRIES LTD.,X ,10,INE866A01016,Forest Products
523736,DVL,Dhunseri Ventures Ltd-$,B ,10,INE477B01010,Fibres & Plastics
523752,IOSYSTEM,IO SYSTEM LTD.,X ,10,INE502D01011,Industrial Machinery
523754,MAHEPC,Mahindra EPC Irrigation Ltd,B ,10,INE215D01010,Plastic Products
523756,SREINFRA,SREI INFRASTRUCTURE FINANCE LTD.,B ,10,INE872A01014,Finance (including NBFCs)
523782,MITSHI,Mitshi India Ltd,X ,10,INE844D01017,Comm.Trading  & Distribution
523790,SHUKJEW,SHUKRA JEWELLERS LTD.,P ,10,INE344E01016,Other Apparels & Accessories
523792,MAZDALTD,MAZDA LTD.-$,B ,10,INE885E01034,Industrial Machinery
523796,VICEROY,VICEROY HOTELS LTD.,T ,10,INE048C01017,Hotels
523826,SOVERDIA,SOVEREIGN DIAMONDS LTD.,X ,10,INE959D01013,Other Apparels & Accessories
523828,MENONBE,MENON BEARINGS LTD.-$,B ,1,INE071D01033,Auto Parts & Equipment
523832,MUKATPIP,MUKAT PIPES LTD.-$,X ,5,INE862C01029,Iron & Steel Products
523836,GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.,T ,10,INE610B01024,Containers & Packaging
523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES LTD.,B ,2,INE059B01024,Construction & Engineering
523840,INNOVTEC,INNOVATIVE TECH PACK LTD.,X ,1,INE965C01038,Containers & Packaging
523842,SUPTANERY,Super Tannery Limited,XT,1,INE460D01038,Other Apparels & Accessories
523844,INVICTA,INVICTA MEDITEK LTD.,XT,10,INE537B01011,Medical Equipment
523850,AXTEL,AXTEL INDUSTRIES LTD.,X ,10,INE767C01012,Industrial Machinery
523862,PIFL,Pacheli Industrial Finance Ltd,XT,10,INE926B01016,Finance (including NBFCs)
523874,PRECISION,PRECISION CONTAINEURS LTD.,X ,10,INE191C01015,Comm.Trading  & Distribution
523888,VRWODAR,V R WOODART LTD.,ZP,10,INE317D01014,Auto Tyres & Rubber Products
523896,APIL,Avi Products India Ltd,XT,10,INE316O01021,Comm.Trading  & Distribution
524000,MAGMA,MAGMA FINCORP LTD.,A ,2,INE511C01022,Finance (including NBFCs)
524013,HINFLUR,HINDUSTAN FLUOROCARBONS LTD.,B ,10,INE806J01013,Fibres & Plastics
524019,KINGFA,Kingfa Science & Technology (India) Ltd-$,B ,10,INE473D01015,Plastic Products
524031,PATIDAR,Patidar Buildcon Limited,X ,10,INE637N01014,Realty
524037,RAMAPHO,RAMA PHOSPHATES LTD.,X ,10,INE809A01024,Fertilizers
524038,VENLONENT,VENLON ENTERPRISES LTD.,X ,5,INE204D01022,Commodity Chemicals
524051,POLYPLEX*,POLYPLEX CORPORATION LTD.,B ,10,INE633B01018,Commodity Chemicals
524075,ALBERTDA,ALBERT DAVID LTD.-$,B ,10,INE155C01010,Pharmaceuticals
524080,HARLETH,HARYANA LEATHER CHEMICALS LTD.,XT,10,INE681F01018,Commodity Chemicals
524091,ACRYSIL,ACRYSIL LTD.,X ,2,INE482D01024,Plastic Products
524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,B ,5,INE900B01029,Industrial Machinery
524129,VINYLINDIA,VINYL CHEMICALS (INDIA) LTD.,B ,1,INE250B01029,Fibres & Plastics
524136,PCCOSMA,PEE CEE COSMA SOPE LTD.,X ,10,INE417E01010,Household Products
524156,TCMLMTD,TCM LTD.,X ,10,INE034F01010,Commodity Chemicals
524164,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,B ,10,INE485C01011,Pharmaceuticals
524174,KESARPE,KESAR PETROPRODUCTS LTD.,X ,1,INE133C01033,Commodity Chemicals
524200,VINATIORGA,VINATI ORGANICS LTD.-$,A ,1,INE410B01037,Commodity Chemicals
524202,LACTOSE,LACTOSE (INDIA) LTD.,X ,10,INE058I01013,Other Food Products
524208,AARTIIND,AARTI INDUSTRIES LTD.,A ,5,INE769A01020,Specialty Chemicals
524210,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,X ,10,INE702E01015,Commodity Chemicals
524212,WANBURY,WANBURY LTD.,T ,10,INE107F01022,Pharmaceuticals
524218,RESONANCE,RESONANCE SPECIALTIES LTD.-$,X ,10,INE486D01017,Pharmaceuticals
524226,GAEL,GUJARAT AMBUJA EXPORTS LTD.,B ,2,INE036B01022,Other Agricultural Products
524230,RCF,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,A ,10,INE027A01015,Fertilizers
524280,KOPRAN,KOPRAN LTD.,B ,10,INE082A01010,Pharmaceuticals
524288,AIMCOPEST,AIMCO PESTICIDES LTD.,X ,10,INE008B01013,Agrochemicals
524314,GUJTERC,GUJARAT TERCE LABORATORIES LTD.,X ,10,INE499G01013,Pharmaceuticals
524324,SEYAIND,SEYA INDUSTRIES LTD.,B ,10,INE573R01012,Specialty Chemicals
524330,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,B ,5,INE785A01026,Specialty Chemicals
524332,BCLIL,BCL Industries Ltd-$,X ,10,INE412G01016,Edible Oils
524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,X ,10,INE065E01017,Commodity Chemicals
524342,INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,X ,10,INE803D01013,Commodity Chemicals
